playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478443,2024,Brandon Carlo,BOS,D,other,76,3320,63,4.55,0.37,0.58,0.2,0.49,0.16,0.53,135,0.75,0.1,0.06,0.1,0.02,0.36,0.36,0.1,0.1,0.1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,1,0,0,0.1,0,0,1,0,1,1,1,0,0.02,0,0,0.12,0.12,0.12,63,0,31,9,23,6,9,12,36,0,0,5270,2,2,1,5,11.66,6.32,6.24,6.32,6.24,13,4,10,27,8,0,0,6,2,9,0.31,0.26,5.75,1,1,6,27,17,17,0.13,0,0,6.45,6.45,6.37,65.16,10.73,9.5,10.73,9.5,64,24,19,107,13,6,2,46,24,18,1.69,2.72,6.33,3,3,7,107,88,88,1.67,1.93,1.93,10.47,10.47,9.73,14.64,10.79,133,139,0.1,0,3,0,2,0
8478443,2024,Brandon Carlo,BOS,D,all,76,90761,2042,7.47,0.4,0.54,0.38,0.51,0.38,0.52,252,82.45,2.68,4.37,22.32,2.79,49.3,39.55,2.64,2.72,2.67,8,2,79,42,53,174,14,4,4,0,23,0,35,55,75,117,21,42,0,140,23,35,116,5,0,2.09,0.59,0,3,1,0,177.86,121,123.35,28,0.88,0.92,0.02,3.54,3.6,3.55,2042,65,432,329,1216,253,242,274,1273,0,0,187440,42,12,6,140,581.65,57.88,56.16,58.82,57.06,581,221,271,1073,69,57,11,591,143,68,16.88,18.14,22.86,24,23,22,1099.96,802,821.02,8.06,13.13,12.77,53.17,53.82,53.13,947.05,88.5,83.27,87.9,82.72,898,409,452,1759,74,100,15,986,212,109,26.95,26.56,34.99,24,22,28,1731.2,1307,1292.17,15.37,21.35,21.62,82.26,81.72,78.88,175.17,148.41,3149,3014,0,0,0,0,0,0
8478443,2024,Brandon Carlo,BOS,D,5on5,76,74332,1704,7.47,0.46,0.51,0.43,0.48,0.43,0.49,275,77.8,2.25,4.1,21.61,2.62,47.4,36.03,2.22,2.28,2.25,8,2,73,41,53,167,13,3,4,0,23,0,33,51,70,111,20,40,0,120,14,34,112,2,0,2,0.25,0,3,0,0,170.86,114,116.35,27,0.82,0.92,0.02,3.04,3.1,3.06,1704,59,270,289,1086,235,188,220,1061,0,0,148592,40,8,4,106,529.3,47.34,45.72,48.28,46.63,525,204,253,982,56,56,11,545,129,55,15.4,16.23,15.71,22,20,14,1008.96,729,748.02,7.42,13.03,12.67,42.09,42.74,42.15,686.58,54.79,52.45,54.19,51.9,641,311,342,1294,38,72,9,760,135,57,21.04,17.43,16.31,17,13,8,1266.2,952,937.17,9.09,14.59,14.86,49.02,48.48,47.51,105.58,101.93,2267,2444,5.12,1.36,134,23,90,20
8478443,2024,Brandon Carlo,BOS,D,4on5,76,12937,247,8.3,0.14,0.18,0.14,0.14,0.17,0.17,148,2.42,0.15,0.15,0.43,0.11,1.09,2.08,0.15,0.15,0.15,0,0,3,1,0,4,0,0,0,0,0,0,2,2,3,4,0,0,0,15,7,1,3,1,0,0.06,0.09,0,0,0,0,4,4,4,1,0.04,0,0,0.18,0.18,0.18,247,1,129,28,89,9,41,40,157,0,0,10006,0,0,0,0,37.61,3.57,3.56,3.57,3.56,40,12,6,58,5,1,0,38,11,3,1.1,1.5,0.97,1,2,2,58,52,52,0.47,0.1,0.1,3.94,3.94,3.93,185.93,21.58,19.94,21.58,19.94,184,70,88,342,23,21,4,175,46,33,3.9,5.63,12.06,4,6,13,342,254,254,4.43,4.52,4.52,21.48,21.48,20.36,3.7,17.2,43,257,0.87,0.01,6,2,6,2
8478443,2024,Brandon Carlo,BOS,D,5on4,76,172,28,4.15,0.31,0.85,0.6,0.86,0.5,0.84,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,2,3,18,3,4,2,19,0,0,7744,0,0,0,8,0.67,0.04,0.04,0.04,0.04,0,1,2,3,0,0,0,1,0,0,0.04,0,0,0,0,0,3,1,1,0.01,0,0,0.05,0.05,0.05,0.75,0.09,0.09,0.09,0.09,1,0,1,2,0,0,0,0,1,0,0,0.09,0,0,0,0,2,1,1,0.01,0,0,0.1,0.1,0.1,13.92,2.53,203,32,0,0,0,0,0,0
8476792,2024,Torey Krug,STL,D,other,77,4680,51,11.57,0.56,0.49,0.7,0.4,0.69,0.46,122,11.82,1.35,0.89,2.71,0.46,8.37,4.21,1.3,1.35,1.3,2,2,12,6,9,27,5,1,4,0,4,0,5,4,11,17,0,0,0,4,1,0,13,3,2,0.42,0.3,0.62,1,0,0,27,18,18,0,0.25,1.74,0,1.59,1.59,1.54,51,18,3,5,25,3,3,12,33,0,0,4633,0,0,0,6,87.39,22.66,19.05,22.66,19.05,73,49,47,169,9,15,1,58,28,36,2.45,3.51,16.7,2,1,6,169,122,122,1.96,6.9,6.9,17.72,17.72,15.75,39.13,18.14,17.49,18.14,17.49,33,22,19,74,15,1,0,22,7,26,0.87,0.97,16.3,0,1,14,74,55,55,0.61,0.4,0.4,18.35,18.35,17.7,11.27,11.65,78,115,0.05,0,1,0,1,0
8476792,2024,Torey Krug,STL,D,all,77,101461,2047,29.4,0.52,0.43,0.52,0.44,0.51,0.44,216,162.56,8.04,10.21,43.09,5.35,97.96,67.35,7.78,8.05,7.79,16,19,162,70,122,354,39,4,16,0,46,0,82,84,158,228,16,32,0,64,38,45,211,14,7,4.75,1.52,1.77,3,1,0,351.92,232,231.07,31,2.28,4.14,0.38,9.95,9.96,9.62,2047,261,238,273,1275,186,293,295,1273,0,0,178650,32,30,15,111,955.42,101.92,94.2,102.07,94.28,911,401,492,1804,75,101,9,965,230,117,27.71,28.88,45.32,22,24,29,1796.7,1312,1310,15.74,25.83,25.98,91.67,91.74,87.94,906.44,94.68,91.36,94.73,91.42,891,355,433,1679,91,88,7,902,237,107,24.8,29.59,40.3,21,39,31,1688.9,1246,1250.67,13.08,17.96,17.96,89.8,90.08,88.22,123.22,160.25,2487,3148,0,0,0,0,0,0
8476792,2024,Torey Krug,STL,D,5on5,77,78591,1705,29.4,0.45,0.44,0.46,0.45,0.46,0.45,272,113.53,4.42,6.14,31.8,3.69,65.61,48.35,4.34,4.43,4.35,9,10,109,51,85,245,22,3,10,0,32,0,57,58,106,157,15,30,0,56,32,37,152,6,2,3.23,0.76,0.44,2,1,0,242.92,160,159.07,28,1.23,1.99,0.29,5.37,5.38,5.27,1705,142,198,250,1115,160,260,234,1051,0,0,149552,30,26,13,89,641.84,52.54,50.01,52.69,50.11,622,261,329,1212,40,64,3,684,153,46,19.1,19.61,13.83,17,19,4,1204.7,883,881,8.41,13.21,13.36,47.59,47.66,46.68,748.15,63.74,61.45,63.79,61.51,740,294,371,1405,61,74,5,773,196,65,20.8,24.26,18.69,21,31,9,1414.9,1034,1038.67,10.17,16.07,16.07,57.84,58.13,57.21,88.35,113.67,2064,2534,6.78,0.83,141,23,114,18
8476792,2024,Torey Krug,STL,D,4on5,77,5271,140,24.7,0.25,0.11,0.15,0.12,0.18,0.14,241,3.67,0.16,0.23,0.67,0.18,1.75,3,0.16,0.16,0.16,0,0,5,1,0,6,0,0,0,0,0,0,2,4,5,6,0,0,0,3,4,3,5,1,0,0.08,0.09,0,0,0,0,6,6,6,3,0.05,0,0,0.22,0.22,0.21,140,3,37,7,93,4,25,19,92,0,0,12377,0,2,1,3,17.83,2.39,2.35,2.39,2.35,19,5,1,25,2,1,0,14,5,5,0.36,0.56,1.47,0,0,2,25,24,24,0.25,0.28,0.28,2.36,2.36,2.35,78.45,7.35,7.14,7.35,7.14,74,32,39,145,9,10,1,80,19,7,2.2,2.45,2.7,0,5,4,145,106,106,1.78,0.58,0.58,8.56,8.56,8.34,3.33,25.95,51,387,0.02,0,1,0,1,0
8476792,2024,Torey Krug,STL,D,5on4,77,12919,151,26.8,0.82,0.88,0.88,0.88,0.85,0.85,96,32.77,2.04,2.9,7.8,0.99,21.92,11.35,1.9,2.04,1.9,5,7,35,12,28,75,12,0,2,0,10,0,18,17,35,47,1,2,0,1,1,5,40,4,3,0.95,0.38,0.71,0,0,0,75,47,47,0,0.73,0.41,0.09,2.67,2.67,2.52,151,98,0,11,42,19,5,30,97,0,0,9640,2,2,1,11,204.37,23.74,22.25,23.74,22.25,194,84,113,391,22,21,5,206,43,29,5.65,5.01,13.09,2,4,16,391,278,278,5.04,5.44,5.44,23.35,23.35,22.56,38.32,5.18,5.01,5.18,5.01,41,7,4,52,5,3,1,26,13,9,0.9,1.67,2.61,0,1,4,52,48,48,0.48,0.91,0.91,4.75,4.75,4.67,13.14,1.76,252,35,0.22,0,6,0,5,0
8483395,2024,Arshdeep Bains,VAN,L,other,8,102,0,-0.43,0,0.11,0.14,0.3,0,0.25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.25,0.94,0.73,0.94,0.73,4,0,2,6,0,2,0,2,0,2,0.09,0,0.86,0,0,0,6,4,4,0.1,0.86,0.86,0.19,0.19,0.17,0.23,1.76,3,7,0,0,0,0,0,0
8483395,2024,Arshdeep Bains,VAN,L,all,8,5667,138,-0.72,0.36,0.44,0.47,0.54,0.46,0.51,76,4.84,0.49,0.33,1.14,0.16,2.27,1.61,0.47,0.51,0.49,0,0,4,2,4,10,0,0,0,0,1,0,0,5,4,6,3,6,0,7,1,1,4,2,0,0.17,0.32,0,0,0,0,10.11,6,6.18,0,0.07,0,0.17,0.39,0.41,0.41,138,14,19,21,84,17,28,10,83,0,2,23329,6,6,3,2,34.1,2.5,2.37,2.45,2.33,29,17,25,71,0,3,0,39,5,2,1.21,0.72,0.57,0,0,0,68.2,46,44.22,0.46,0.52,0.52,2.44,2.41,2.3,39.42,4.48,4.17,4.56,4.24,39,16,24,79,5,7,2,40,8,7,0.95,1.07,2.46,2,1,2,80.28,55,55.85,0.61,2.23,2.23,2.86,2.88,2.83,17.67,22.83,424,360,0,0,0,0,0,0
8483395,2024,Arshdeep Bains,VAN,L,5on5,8,5290,130,-0.72,0.38,0.54,0.47,0.57,0.46,0.55,67,4.06,0.45,0.29,0.96,0.13,1.81,1.37,0.43,0.47,0.45,0,0,4,1,4,9,0,0,0,0,1,0,0,4,4,5,3,6,0,7,1,1,3,2,0,0.13,0.32,0,0,0,0,9.11,5,5.18,0,0.06,0,0.17,0.34,0.36,0.36,130,11,18,20,81,17,28,9,76,0,2,16920,6,6,3,1,31.79,2.16,2.12,2.11,2.07,28,15,22,65,0,3,0,37,5,1,1.14,0.72,0.31,0,0,0,62.2,43,41.22,0.41,0.52,0.52,2.05,2.02,1.99,35.33,3.52,3.42,3.6,3.49,34,16,22,72,5,5,2,37,8,5,0.85,1.07,1.6,2,1,2,73.28,50,50.85,0.5,1.37,1.37,2.65,2.67,2.63,13.17,11.03,329,247,0.24,0.23,7,5,4,3
8483395,2024,Arshdeep Bains,VAN,L,4on5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483395,2024,Arshdeep Bains,VAN,L,5on4,8,275,8,-0.45,0.95,0.73,0.83,0.83,0.75,0.78,42,0.78,0.04,0.04,0.18,0.03,0.47,0.25,0.04,0.04,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0,0.01,0,0,0.05,0.05,0.05,8,3,1,1,3,0,0,1,7,0,0,1313,0,0,0,0,2.31,0.34,0.26,0.34,0.26,1,2,2,5,0,0,0,2,0,1,0.07,0,0.27,0,0,0,5,3,3,0.05,0,0,0.39,0.39,0.3,0.84,0.02,0.02,0.02,0.02,1,0,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0,0,0.02,0.02,0.02,1.23,0.45,34,7,0,0,0,0,0,0
8479379,2024,Givani Smith,SJS,R,other,36,3,0,-0.17,0,0.42,0,0.63,0,0.57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.27,5,3,0,0,0,0,0,0
8479379,2024,Givani Smith,SJS,R,all,36,16868,381,0.21,0.44,0.37,0.44,0.41,0.44,0.41,411,31.64,3.49,2.24,7.69,1.03,14.8,11.75,3.4,3.43,3.33,3,0,31,10,14,55,4,1,6,0,2,0,12,20,30,40,14,40,2,87,8,8,25,10,6,0.57,1.3,1.61,1,0,0,53.68,41,40.14,4,0.47,1.38,1.24,2.73,2.7,2.64,381,32,38,68,243,59,68,46,208,2,3,114041,40,34,11,12,127.88,11.33,10.86,11,10.54,115,61,60,236,6,16,1,133,27,16,3.36,3.55,4.42,2,4,0,227.33,176,171.52,1.72,3.53,3.53,9.51,9.26,9.05,160.74,14.24,13.07,14.61,13.36,152,69,79,300,19,18,2,173,32,16,5.36,3.97,4.92,13,4,2,312.48,221,226.65,2.24,4.3,4.3,12.18,12.44,12.1,75.94,129.75,1616,2297,0,0,0,0,0,0
8479379,2024,Givani Smith,SJS,R,5on5,36,16849,380,0.21,0.44,0.39,0.44,0.43,0.44,0.42,389,31.64,3.49,2.24,7.69,1.03,14.8,11.75,3.4,3.43,3.33,3,0,31,10,14,55,4,1,6,0,2,0,12,20,30,40,14,40,2,87,8,8,25,10,6,0.57,1.3,1.61,1,0,0,53.68,41,40.14,4,0.47,1.38,1.24,2.73,2.7,2.64,380,32,37,68,243,58,68,46,208,2,3,90832,40,34,11,12,127.88,11.33,10.86,11,10.54,115,61,60,236,6,16,1,133,27,16,3.36,3.55,4.42,2,4,0,227.33,176,171.52,1.72,3.53,3.53,9.51,9.26,9.05,160.74,14.24,13.07,14.61,13.36,152,69,78,299,19,18,2,173,32,16,5.36,3.97,4.92,13,4,2,311.48,221,226.65,2.24,4.3,4.3,12.18,12.44,12.1,48.76,77.82,1271,1719,0.13,0.25,9,9,5,5
8479379,2024,Givani Smith,SJS,R,4on5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479379,2024,Givani Smith,SJS,R,5on4,36,16,1,0.25,0,0.59,0,0.58,0,0.53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.03,0.7,14,10,0,0,0,0,0,0
8482733,2024,Logan Mailloux,MTL,D,other,1,54,0,1.05,0.19,0.51,0.14,0.63,0.33,0.5,2,0.67,0.04,0.04,0.17,0.02,0.37,0.36,0.04,0.04,0.04,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0,0.01,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0.67,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.05,0.05,0.05,1.52,0.16,0.15,0.16,0.15,2,0,4,6,0,0,0,1,1,0,0.07,0.09,0,0,0,0,6,2,2,0.05,0,0,0.2,0.2,0.2,0.21,0.2,5,3,0,0,0,0,0,0
8482733,2024,Logan Mailloux,MTL,D,all,1,1274,22,1.05,0.6,0.59,0.45,0.46,0.51,0.43,3,2.64,0.09,0.14,0.81,0.09,1.6,1.28,0.09,0.09,0.09,0,1,2,2,0,4,1,0,0,0,0,0,2,2,2,4,0,0,0,1,0,0,4,0,0,0.09,0,0,0,0,0,3.97,4,3.98,0,0.03,0,0,0.12,0.12,0.11,22,2,4,4,12,2,3,3,14,0,0,2626,0,2,1,1,14.29,1.73,1.61,1.71,1.6,15,5,3,23,2,2,1,15,3,2,0.41,0.35,0.96,0,1,1,23.06,20,20.2,0.17,0.96,0.96,0.94,0.93,0.92,14.31,1.14,1.12,1.16,1.14,13,6,9,28,1,1,0,13,6,0,0.4,0.74,0,0,1,0,28,19,18.98,0.18,0.17,0.17,1.15,1.18,1.17,2.35,1.67,36,42,0,0,0,0,0,0
8482733,2024,Logan Mailloux,MTL,D,5on5,1,1213,21,1.05,0.63,0.52,0.5,0.39,0.53,0.37,3,1.97,0.05,0.1,0.64,0.07,1.23,0.92,0.05,0.05,0.05,0,1,1,2,0,3,1,0,0,0,0,0,1,2,1,3,0,0,0,1,0,0,3,0,0,0.05,0,0,0,0,0,2.97,3,2.98,0,0.02,0,0,0.07,0.07,0.07,21,2,4,3,12,2,3,3,13,0,0,2275,0,2,1,1,13.62,1.69,1.57,1.67,1.56,14,5,3,22,2,2,1,14,3,2,0.38,0.35,0.96,0,1,1,22.06,19,19.2,0.16,0.96,0.96,0.89,0.88,0.87,12.78,0.98,0.97,1,0.99,11,6,5,22,1,1,0,12,5,0,0.33,0.65,0,0,1,0,22,17,16.98,0.14,0.17,0.17,0.95,0.98,0.97,1.54,1.44,24,38,0.16,0.03,2,1,2,1
8482733,2024,Logan Mailloux,MTL,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482733,2024,Logan Mailloux,MTL,D,5on4,1,7,1,1.05,0,0.95,0,0.88,0,0.83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.03,7,1,0,0,0,0,0,0
8474062,2024,Riley Nash,NYR,C,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474062,2024,Riley Nash,NYR,C,all,1,665,15,-0.07,0.74,0.4,0.4,0.55,0.5,0.54,11,0.66,0.01,0.04,0.17,0.02,0.42,0.35,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0.01,0,0,0,0,0,0.9,1,0.95,0,0.01,0,0,0.02,0.02,0.02,15,1,3,0,11,3,2,0,10,2,2,2935,0,0,0,0,4.11,0.33,0.33,0.33,0.32,5,1,0,6,0,0,0,4,2,0,0.14,0.2,0,0,0,0,5.53,6,5.74,0.06,0,0,0.39,0.39,0.38,3.91,0.12,0.11,0.12,0.12,2,4,3,9,0,1,0,6,0,0,0.12,0,0,0,0,0,9.98,6,6.29,0.05,0.01,0.01,0.16,0.17,0.16,1.72,2.58,52,42,0,0,0,0,0,0
8474062,2024,Riley Nash,NYR,C,5on5,1,665,15,-0.07,0.74,0.49,0.4,0.57,0.5,0.56,10,0.66,0.01,0.04,0.17,0.02,0.42,0.35,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0.01,0,0,0,0,0,0.9,1,0.95,0,0.01,0,0,0.02,0.02,0.02,15,1,3,0,11,3,2,0,10,2,2,2455,0,0,0,0,4.11,0.33,0.33,0.33,0.32,5,1,0,6,0,0,0,4,2,0,0.14,0.2,0,0,0,0,5.53,6,5.74,0.06,0,0,0.39,0.39,0.38,3.91,0.12,0.11,0.12,0.12,2,4,3,9,0,1,0,6,0,0,0.12,0,0,0,0,0,9.98,6,6.29,0.05,0.01,0.01,0.16,0.17,0.16,1.63,1.73,46,34,0,0,1,0,0,0
8474062,2024,Riley Nash,NYR,C,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
